product_id,product_name,product_type,unit_size,brand,supplier,price,date_received,batch_number,expiration_date
P0939,Bottled Water 500ml,Non-perishable,1 pack,PrimeGas,FoodLine Services,723.64,2017-11-04,BATCH-2709,2019-06-30
P0757,Canned Tuna 155g,Consumable,155g,Sanicare,Global Supply Ltd.,1480.63,2020-02-24,BATCH-9811,2021-12-13
P0962,Paper Towels,Beverage,155g,Sanicare,MediCare Distributors,471.57,2017-04-22,BATCH-7436,2019-01-12
P0903,Gas Tank 11kg,Consumable,1kg,SafePlus,FoodLine Services,234.09,2020-10-16,BATCH-4523,2022-04-19
P0763,Hand Sanitizer 250ml,Beverage,1L,Nestle,FreshHarvest Co.,1360.56,2023-09-02,BATCH-1141,2025-12-30
P0611,Rice 25kg,Perishable,500ml,Nestle,FreshHarvest Co.,763.84,2017-02-25,BATCH-3378,2017-10-27
P0370,Paper Towels,Perishable,11kg,Dole,SafeMeds Inc.,1248.32,2022-08-01,BATCH-1770,2023-11-10
P0327,IV Fluid 1L,Non-perishable,500ml,Dole,FoodLine Services,230.1,2023-02-02,BATCH-6454,2025-10-12
P0250,IV Fluid 1L,Non-perishable,500ml,MediHealth,MediCare Distributors,24.82,2022-08-12,BATCH-4359,2025-03-30
P0475,Paper Towels,Dry Goods,250ml,Sanicare,SafeMeds Inc.,37.1,2019-01-26,BATCH-7019,2020-03-27
P0564,IV Fluid 1L,Dry Goods,1 pack,PrimeGas,FoodLine Services,1116.82,2022-09-18,BATCH-2129,2023-08-08
P0289,Isopropyl Alcohol 500ml,Perishable,1 pack,Generic,FoodLine Services,959.19,2017-06-23,BATCH-1099,2019-02-08
P0368,Medical Gloves Box,Non-perishable,1kg,Sanicare,AquaLife Corp.,1237.61,2018-07-31,BATCH-8219,2019-05-16
P0024,Isopropyl Alcohol 500ml,Beverage,500ml,MediHealth,SafeMeds Inc.,197.13,2017-08-05,BATCH-5791,2019-07-16
P0361,Gas Tank 11kg,Perishable,1kg,PrimeGas,AquaLife Corp.,1487.43,2019-03-20,BATCH-6675,2020-03-29
P0301,Hand Sanitizer 250ml,Dry Goods,1kg,Dole,SafeMeds Inc.,1285.42,2022-06-02,BATCH-5101,2024-01-18
P0011,Powdered Milk 1kg,Beverage,1 box,Sanicare,MediCare Distributors,327.64,2019-03-08,BATCH-1678,2020-05-11
P0961,Hand Sanitizer 250ml,Dry Goods,1L,Generic,Global Supply Ltd.,117.81,2019-01-18,BATCH-8506,2021-12-31
P0129,Medical Gloves Box,Dry Goods,1 box,MediHealth,FreshHarvest Co.,86.16,2022-04-27,BATCH-4300,2023-10-04
P0113,Isopropyl Alcohol 500ml,Consumable,1kg,Generic,MediCare Distributors,1244.38,2017-01-29,BATCH-8628,2017-12-09
P0131,Rice 25kg,Dry Goods,155g,Nestle,FreshHarvest Co.,847.53,2020-06-23,BATCH-4511,2022-03-25
P0926,Gas Tank 11kg,Non-perishable,25kg,Nestle,MediCare Distributors,614.46,2024-09-18,BATCH-9894,2026-10-12
P0846,Rice 25kg,Consumable,250ml,SafePlus,FoodLine Services,47.2,2020-03-18,BATCH-8380,2021-05-07
P0928,Bottled Water 500ml,Non-perishable,500ml,PrimeGas,Global Supply Ltd.,890.93,2018-09-12,BATCH-2991,2019-07-16
P0267,IV Fluid 1L,Perishable,1L,PrimeGas,MediCare Distributors,166.91,2024-09-11,BATCH-4610,2026-04-25
P0287,Isopropyl Alcohol 500ml,Beverage,1 box,Sanicare,Global Supply Ltd.,1265.9,2019-10-08,BATCH-7469,2020-06-28
P0296,Gas Tank 11kg,Consumable,1 box,PrimeGas,FreshHarvest Co.,376.27,2021-12-30,BATCH-5310,2024-07-27
P0855,Powdered Milk 1kg,Consumable,1 pack,Generic,Global Supply Ltd.,1278.03,2021-08-23,BATCH-7377,2023-06-09
P0986,IV Fluid 1L,Consumable,1L,Sanicare,SafeMeds Inc.,337.36,2024-11-27,BATCH-3749,2026-06-05
P0747,Rice 25kg,Perishable,500ml,SafePlus,AquaLife Corp.,218.45,2023-05-05,BATCH-3793,2024-12-28
P0856,Isopropyl Alcohol 500ml,Perishable,11kg,MediHealth,Global Supply Ltd.,1240.1,2018-09-18,BATCH-6461,2020-07-17
P0215,Powdered Milk 1kg,Consumable,11kg,Generic,Global Supply Ltd.,1164.1,2020-11-02,BATCH-4537,2021-09-20
P0018,Powdered Milk 1kg,Non-perishable,25kg,Dole,MediCare Distributors,894.24,2021-01-08,BATCH-2162,2023-11-12
P0316,Canned Tuna 155g,Dry Goods,1 pack,Dole,AquaLife Corp.,965.55,2022-10-18,BATCH-6222,2023-08-02
P0527,Rice 25kg,Beverage,500ml,Generic,AquaLife Corp.,546.24,2019-06-17,BATCH-4458,2020-09-04
P0988,Gas Tank 11kg,Dry Goods,1L,Generic,FreshHarvest Co.,1285.64,2023-05-11,BATCH-4513,2026-04-22
P0933,Bottled Water 500ml,Beverage,25kg,SafePlus,SafeMeds Inc.,1477.03,2017-01-12,BATCH-2341,2019-07-11
P0916,Powdered Milk 1kg,Non-perishable,1L,SafePlus,SafeMeds Inc.,1415.28,2022-11-08,BATCH-5308,2023-05-09
P0807,IV Fluid 1L,Non-perishable,1L,Generic,SafeMeds Inc.,773.06,2021-09-17,BATCH-7022,2024-05-10
P0458,Bottled Water 500ml,Dry Goods,1 pack,PrimeGas,SafeMeds Inc.,1150.63,2023-10-29,BATCH-7597,2025-04-04
P0921,Canned Tuna 155g,Beverage,155g,PrimeGas,AquaLife Corp.,495.24,2021-07-16,BATCH-1760,2022-11-10
P0616,Paper Towels,Beverage,155g,Generic,FreshHarvest Co.,723.69,2024-08-25,BATCH-5605,2025-10-20
P0967,Hand Sanitizer 250ml,Consumable,25kg,Dole,Global Supply Ltd.,940.29,2019-08-30,BATCH-6084,2021-11-11
P0331,Hand Sanitizer 250ml,Dry Goods,1kg,PrimeGas,AquaLife Corp.,562.2,2022-08-27,BATCH-7092,2023-04-13
P0535,Canned Tuna 155g,Dry Goods,250ml,Generic,FoodLine Services,998.84,2023-01-06,BATCH-8432,2023-09-28
P0704,IV Fluid 1L,Perishable,1L,Dole,AquaLife Corp.,229.39,2022-11-02,BATCH-9837,2023-11-05
P0122,Bottled Water 500ml,Perishable,500ml,Generic,SafeMeds Inc.,187.98,2020-08-08,BATCH-7414,2022-04-18
P0413,Medical Gloves Box,Non-perishable,1 pack,Sanicare,FoodLine Services,1068.6,2020-04-13,BATCH-7354,2020-12-09
P0656,Canned Tuna 155g,Consumable,25kg,Generic,FreshHarvest Co.,1431.8,2022-12-25,BATCH-1941,2025-04-21
P0813,Powdered Milk 1kg,Consumable,25kg,Sanicare,SafeMeds Inc.,352.41,2024-03-16,BATCH-4991,2025-03-24
P0853,Medical Gloves Box,Dry Goods,25kg,Dole,AquaLife Corp.,202.2,2023-02-13,BATCH-5433,2025-01-01
P0264,Gas Tank 11kg,Dry Goods,25kg,SafePlus,SafeMeds Inc.,1166.64,2022-07-15,BATCH-2015,2024-02-25
P0071,Hand Sanitizer 250ml,Non-perishable,500ml,Generic,AquaLife Corp.,524.21,2023-05-16,BATCH-6913,2025-10-06
P0048,Canned Tuna 155g,Perishable,155g,SafePlus,FoodLine Services,1423.14,2022-03-26,BATCH-9657,2024-11-24
P0016,Hand Sanitizer 250ml,Dry Goods,25kg,Dole,SafeMeds Inc.,497.38,2023-07-20,BATCH-6245,2025-12-07
P0646,Powdered Milk 1kg,Dry Goods,250ml,Sanicare,MediCare Distributors,1030.83,2017-06-27,BATCH-2488,2019-08-27
P0749,Hand Sanitizer 250ml,Consumable,500ml,SafePlus,FoodLine Services,355.63,2022-07-19,BATCH-4387,2025-06-08
P0639,IV Fluid 1L,Consumable,1L,Sanicare,SafeMeds Inc.,1360.97,2017-06-08,BATCH-7165,2020-04-16
P0463,Canned Tuna 155g,Dry Goods,25kg,Nestle,FoodLine Services,1239.37,2023-12-13,BATCH-3519,2026-02-18
P0130,Hand Sanitizer 250ml,Dry Goods,11kg,Generic,FoodLine Services,349.29,2022-02-20,BATCH-1517,2022-08-20
P0869,Isopropyl Alcohol 500ml,Perishable,1 pack,Generic,FoodLine Services,639.69,2022-02-24,BATCH-2886,2024-07-22
P0217,Gas Tank 11kg,Consumable,11kg,Dole,AquaLife Corp.,370.08,2020-06-09,BATCH-8239,2022-05-27
P0541,Canned Tuna 155g,Beverage,11kg,PrimeGas,Global Supply Ltd.,125.25,2021-12-15,BATCH-2864,2023-03-04
P0101,Isopropyl Alcohol 500ml,Consumable,11kg,MediHealth,FreshHarvest Co.,860.87,2021-04-20,BATCH-3957,2024-02-07
P0528,IV Fluid 1L,Dry Goods,500ml,Dole,AquaLife Corp.,20.5,2017-06-26,BATCH-9862,2018-05-16
P0565,Bottled Water 500ml,Beverage,500ml,MediHealth,AquaLife Corp.,26.51,2019-05-16,BATCH-6034,2020-09-17
P0503,Powdered Milk 1kg,Non-perishable,1kg,Nestle,FreshHarvest Co.,870.22,2024-04-19,BATCH-7707,2025-04-27
P0268,Isopropyl Alcohol 500ml,Non-perishable,1 pack,SafePlus,MediCare Distributors,413.43,2022-12-30,BATCH-4766,2023-08-05
P0515,Medical Gloves Box,Beverage,1 pack,PrimeGas,AquaLife Corp.,32.93,2018-12-06,BATCH-5621,2019-09-28
P0640,Medical Gloves Box,Non-perishable,1 pack,MediHealth,MediCare Distributors,756.44,2023-01-20,BATCH-6631,2025-07-07
P0963,Gas Tank 11kg,Perishable,25kg,Dole,SafeMeds Inc.,1394.6,2020-08-24,BATCH-3499,2023-01-14
P0734,Powdered Milk 1kg,Consumable,500ml,Sanicare,Global Supply Ltd.,222.03,2018-01-11,BATCH-7214,2019-03-15
P0693,Powdered Milk 1kg,Dry Goods,500ml,Generic,Global Supply Ltd.,44.77,2019-01-30,BATCH-5514,2020-03-29
P0326,Paper Towels,Non-perishable,1 pack,Nestle,MediCare Distributors,42.15,2019-10-04,BATCH-4646,2020-12-10
P0319,Gas Tank 11kg,Non-perishable,1kg,SafePlus,AquaLife Corp.,47.7,2017-09-16,BATCH-8754,2019-12-05
P0551,Rice 25kg,Perishable,11kg,Sanicare,SafeMeds Inc.,1126.69,2017-06-18,BATCH-1437,2019-03-25
P0928,Hand Sanitizer 250ml,Dry Goods,1 pack,Nestle,AquaLife Corp.,138.0,2024-03-01,BATCH-9945,2026-06-10
P0969,Bottled Water 500ml,Beverage,1kg,Sanicare,FoodLine Services,1269.82,2021-05-24,BATCH-1937,2022-10-19
P0375,Paper Towels,Non-perishable,155g,SafePlus,Global Supply Ltd.,327.83,2024-12-10,BATCH-2070,2027-06-21
P0355,IV Fluid 1L,Dry Goods,11kg,SafePlus,SafeMeds Inc.,1431.46,2019-10-10,BATCH-3867,2022-07-27
P0436,Isopropyl Alcohol 500ml,Non-perishable,500ml,PrimeGas,SafeMeds Inc.,725.41,2021-12-27,BATCH-9856,2023-12-15
P0712,Gas Tank 11kg,Consumable,1kg,Dole,MediCare Distributors,242.61,2017-12-08,BATCH-4658,2019-11-05
P0823,Canned Tuna 155g,Perishable,1 pack,Dole,Global Supply Ltd.,1296.8,2023-11-02,BATCH-2933,2026-09-30
P0821,Medical Gloves Box,Perishable,1 pack,Dole,SafeMeds Inc.,803.32,2018-01-27,BATCH-5214,2019-11-10
P0204,Isopropyl Alcohol 500ml,Dry Goods,1L,PrimeGas,Global Supply Ltd.,1045.6,2022-08-04,BATCH-7446,2025-07-01
P0654,Hand Sanitizer 250ml,Perishable,25kg,Nestle,MediCare Distributors,1182.68,2024-07-28,BATCH-7929,2026-06-29
P0241,IV Fluid 1L,Beverage,1 box,Nestle,SafeMeds Inc.,1043.77,2020-06-05,BATCH-8237,2022-11-19
P0237,Paper Towels,Non-perishable,11kg,Nestle,Global Supply Ltd.,901.21,2024-10-04,BATCH-9553,2026-09-17
P0275,Gas Tank 11kg,Consumable,155g,Sanicare,Global Supply Ltd.,1131.67,2018-09-11,BATCH-5988,2020-10-29
P0946,Paper Towels,Non-perishable,155g,Generic,FoodLine Services,164.65,2017-02-08,BATCH-1037,2019-08-16
P0456,Rice 25kg,Non-perishable,500ml,SafePlus,FoodLine Services,1129.4,2017-12-03,BATCH-5456,2018-10-22
P0631,Bottled Water 500ml,Beverage,500ml,PrimeGas,SafeMeds Inc.,1178.54,2021-09-21,BATCH-8020,2022-10-29
P0147,Isopropyl Alcohol 500ml,Non-perishable,25kg,Nestle,SafeMeds Inc.,879.46,2022-09-20,BATCH-7997,2024-07-05
P0547,Gas Tank 11kg,Beverage,155g,Nestle,Global Supply Ltd.,186.06,2017-01-09,BATCH-9036,2019-11-05
P0610,Isopropyl Alcohol 500ml,Non-perishable,25kg,Sanicare,Global Supply Ltd.,682.75,2022-07-05,BATCH-8398,2024-01-08
P0388,Rice 25kg,Beverage,250ml,SafePlus,Global Supply Ltd.,270.95,2017-07-13,BATCH-1208,2018-04-10
P0384,Canned Tuna 155g,Consumable,155g,MediHealth,FoodLine Services,698.2,2017-03-14,BATCH-3895,2019-06-05
P0538,Isopropyl Alcohol 500ml,Dry Goods,25kg,Nestle,AquaLife Corp.,848.15,2021-01-16,BATCH-5893,2022-02-17
P0862,Canned Tuna 155g,Non-perishable,155g,Nestle,FreshHarvest Co.,731.93,2023-10-02,BATCH-3052,2025-09-17
P0478,Isopropyl Alcohol 500ml,Consumable,25kg,MediHealth,SafeMeds Inc.,727.79,2024-09-01,BATCH-9733,2025-04-26
P0564,Isopropyl Alcohol 500ml,Consumable,1 pack,Dole,AquaLife Corp.,743.51,2017-10-24,BATCH-3143,2019-06-10
P0298,Isopropyl Alcohol 500ml,Beverage,1kg,Dole,FoodLine Services,1266.43,2018-01-14,BATCH-6176,2019-07-23
P0296,Gas Tank 11kg,Consumable,155g,MediHealth,AquaLife Corp.,359.71,2022-08-14,BATCH-2719,2023-02-21
P0548,IV Fluid 1L,Perishable,1 pack,MediHealth,AquaLife Corp.,1084.61,2017-03-29,BATCH-8241,2018-08-15
P0263,Hand Sanitizer 250ml,Beverage,1kg,MediHealth,SafeMeds Inc.,1297.77,2018-07-24,BATCH-5810,2020-04-21
P0833,Rice 25kg,Perishable,1L,Generic,MediCare Distributors,1299.87,2020-11-18,BATCH-2449,2023-06-23
P0888,Bottled Water 500ml,Consumable,25kg,Dole,AquaLife Corp.,857.18,2020-05-21,BATCH-1168,2021-02-21
P0589,Powdered Milk 1kg,Non-perishable,1L,PrimeGas,FreshHarvest Co.,656.24,2019-06-29,BATCH-5650,2021-08-18
P0819,Canned Tuna 155g,Perishable,1L,Dole,MediCare Distributors,235.97,2019-08-17,BATCH-6858,2021-08-27
P0851,Bottled Water 500ml,Beverage,1 pack,Dole,MediCare Distributors,1012.83,2017-04-17,BATCH-3501,2019-05-25
P0186,Gas Tank 11kg,Beverage,11kg,Sanicare,AquaLife Corp.,580.68,2020-07-24,BATCH-6724,2022-08-05
P0704,IV Fluid 1L,Perishable,11kg,PrimeGas,FoodLine Services,253.39,2020-10-20,BATCH-1264,2022-09-02
P0370,Bottled Water 500ml,Non-perishable,1L,Generic,FreshHarvest Co.,998.38,2021-04-24,BATCH-3870,2021-12-21
P0962,Gas Tank 11kg,Non-perishable,250ml,Nestle,SafeMeds Inc.,104.8,2021-05-06,BATCH-4495,2023-09-25
P0193,Bottled Water 500ml,Beverage,25kg,Nestle,FreshHarvest Co.,616.83,2022-02-03,BATCH-8268,2024-04-05
P0920,Hand Sanitizer 250ml,Consumable,1 box,Dole,MediCare Distributors,351.54,2020-04-06,BATCH-3306,2022-11-03
P0356,Gas Tank 11kg,Consumable,1L,Sanicare,Global Supply Ltd.,643.28,2019-08-13,BATCH-6093,2022-01-25
P0856,Gas Tank 11kg,Perishable,250ml,Sanicare,FoodLine Services,131.62,2022-04-11,BATCH-3241,2024-01-08
P0916,Paper Towels,Beverage,11kg,Nestle,SafeMeds Inc.,652.61,2024-03-13,BATCH-7068,2026-03-27
P0365,Medical Gloves Box,Non-perishable,1 box,Sanicare,SafeMeds Inc.,250.91,2021-02-02,BATCH-2888,2021-10-03
P0182,Powdered Milk 1kg,Non-perishable,250ml,Nestle,MediCare Distributors,139.83,2024-04-19,BATCH-5688,2025-11-05
P0222,Isopropyl Alcohol 500ml,Consumable,11kg,Sanicare,AquaLife Corp.,1018.55,2022-11-23,BATCH-8307,2024-11-26
P0620,Gas Tank 11kg,Beverage,500ml,Dole,FoodLine Services,1331.6,2024-12-24,BATCH-3570,2025-10-28
P0400,Gas Tank 11kg,Beverage,25kg,SafePlus,Global Supply Ltd.,983.34,2019-08-07,BATCH-7114,2021-10-09
P0867,Powdered Milk 1kg,Dry Goods,1 pack,SafePlus,Global Supply Ltd.,1296.08,2019-08-22,BATCH-1759,2022-06-08
P0575,Bottled Water 500ml,Non-perishable,250ml,Sanicare,MediCare Distributors,113.49,2018-05-19,BATCH-4117,2019-12-27
P0882,Rice 25kg,Dry Goods,1 box,SafePlus,AquaLife Corp.,1162.94,2020-12-30,BATCH-7194,2021-11-12
P0314,Medical Gloves Box,Perishable,1 pack,PrimeGas,MediCare Distributors,1035.05,2017-11-04,BATCH-5596,2019-05-01
P0398,IV Fluid 1L,Beverage,250ml,PrimeGas,FreshHarvest Co.,227.07,2023-09-27,BATCH-6531,2026-05-09
P0846,Isopropyl Alcohol 500ml,Beverage,25kg,Dole,FoodLine Services,595.33,2021-12-06,BATCH-9079,2023-10-18
P0626,Medical Gloves Box,Consumable,11kg,MediHealth,Global Supply Ltd.,1139.87,2017-11-09,BATCH-9533,2019-08-12
P0119,Bottled Water 500ml,Dry Goods,1kg,PrimeGas,FreshHarvest Co.,1196.62,2020-02-21,BATCH-2299,2021-10-18
P0075,Medical Gloves Box,Non-perishable,25kg,Nestle,FoodLine Services,1197.93,2023-05-28,BATCH-9860,2023-11-27
P0025,Powdered Milk 1kg,Beverage,1 box,Dole,Global Supply Ltd.,544.3,2017-02-10,BATCH-5745,2017-09-25
P0260,Isopropyl Alcohol 500ml,Beverage,155g,PrimeGas,MediCare Distributors,752.81,2023-01-15,BATCH-4050,2025-05-30
P0789,Hand Sanitizer 250ml,Non-perishable,1 box,Sanicare,Global Supply Ltd.,1083.9,2017-05-27,BATCH-7059,2018-03-22
P0643,IV Fluid 1L,Consumable,11kg,Nestle,SafeMeds Inc.,1042.23,2022-03-18,BATCH-1703,2024-12-18
P0235,Isopropyl Alcohol 500ml,Consumable,1L,PrimeGas,AquaLife Corp.,1364.57,2019-07-10,BATCH-7860,2020-01-28
P0768,IV Fluid 1L,Perishable,11kg,PrimeGas,AquaLife Corp.,56.0,2017-07-06,BATCH-8745,2020-01-31
P0616,Bottled Water 500ml,Beverage,1L,MediHealth,SafeMeds Inc.,1226.31,2022-08-20,BATCH-5815,2024-02-17
P0072,Powdered Milk 1kg,Non-perishable,1kg,Sanicare,MediCare Distributors,206.15,2019-07-13,BATCH-7737,2021-01-08
P0270,Canned Tuna 155g,Perishable,155g,MediHealth,FreshHarvest Co.,1285.95,2019-10-23,BATCH-6909,2021-01-19
P0857,Rice 25kg,Perishable,1kg,Sanicare,Global Supply Ltd.,86.76,2022-03-11,BATCH-6419,2023-01-04
P0106,Canned Tuna 155g,Perishable,25kg,SafePlus,MediCare Distributors,955.07,2017-12-29,BATCH-3999,2019-08-01
P0697,Medical Gloves Box,Dry Goods,500ml,SafePlus,FreshHarvest Co.,1484.23,2021-05-01,BATCH-4674,2022-04-12
P0114,Isopropyl Alcohol 500ml,Non-perishable,25kg,Generic,SafeMeds Inc.,370.92,2017-03-22,BATCH-2530,2019-04-18
P0046,IV Fluid 1L,Consumable,155g,Dole,FreshHarvest Co.,620.3,2019-12-13,BATCH-5587,2020-06-18
P0803,Bottled Water 500ml,Dry Goods,1 box,MediHealth,SafeMeds Inc.,1315.52,2024-01-26,BATCH-6729,2026-05-18
P0414,Isopropyl Alcohol 500ml,Non-perishable,250ml,Dole,AquaLife Corp.,1438.73,2019-08-30,BATCH-7999,2021-08-05
P0300,Paper Towels,Beverage,155g,MediHealth,FoodLine Services,740.87,2024-02-12,BATCH-1676,2025-05-10
P0138,Medical Gloves Box,Non-perishable,1L,Dole,AquaLife Corp.,425.0,2017-07-03,BATCH-7334,2019-04-21
P0835,Canned Tuna 155g,Perishable,250ml,Dole,FreshHarvest Co.,73.14,2017-06-10,BATCH-6843,2019-04-16
P0147,Hand Sanitizer 250ml,Perishable,500ml,Generic,FreshHarvest Co.,29.2,2017-06-18,BATCH-9832,2019-11-30
P0308,Medical Gloves Box,Dry Goods,1L,Generic,FreshHarvest Co.,1408.11,2022-10-12,BATCH-9168,2023-10-24
P0533,Isopropyl Alcohol 500ml,Perishable,155g,Dole,Global Supply Ltd.,127.68,2023-04-16,BATCH-1019,2026-02-10
P0570,IV Fluid 1L,Non-perishable,250ml,Dole,AquaLife Corp.,1264.85,2020-08-04,BATCH-1506,2022-08-23
P0215,Hand Sanitizer 250ml,Non-perishable,1kg,Dole,FoodLine Services,1423.86,2023-05-04,BATCH-5146,2025-06-08
P0104,Powdered Milk 1kg,Non-perishable,250ml,Generic,MediCare Distributors,914.46,2022-12-11,BATCH-7049,2024-03-12
P0433,Isopropyl Alcohol 500ml,Non-perishable,500ml,Nestle,MediCare Distributors,446.18,2023-04-26,BATCH-8052,2025-01-06
P0655,Canned Tuna 155g,Non-perishable,1 pack,Generic,Global Supply Ltd.,1048.06,2018-02-28,BATCH-7016,2020-09-25
P0793,IV Fluid 1L,Non-perishable,1L,Generic,Global Supply Ltd.,383.04,2017-02-05,BATCH-8803,2018-11-02
P0732,Canned Tuna 155g,Perishable,25kg,PrimeGas,MediCare Distributors,612.2,2022-07-13,BATCH-4915,2023-02-28
P0431,Medical Gloves Box,Perishable,11kg,SafePlus,MediCare Distributors,649.99,2018-09-26,BATCH-6442,2021-08-27
P0255,Hand Sanitizer 250ml,Consumable,155g,PrimeGas,AquaLife Corp.,1344.4,2020-10-24,BATCH-4345,2022-10-17
P0205,Canned Tuna 155g,Beverage,500ml,Dole,FreshHarvest Co.,593.49,2019-02-02,BATCH-3805,2020-05-30
P0239,Bottled Water 500ml,Dry Goods,155g,Nestle,FoodLine Services,1202.49,2017-12-28,BATCH-7277,2018-08-06
P0416,Rice 25kg,Beverage,155g,Nestle,AquaLife Corp.,121.95,2023-01-12,BATCH-5336,2024-11-29
P0624,Paper Towels,Perishable,1 box,Sanicare,AquaLife Corp.,1048.26,2017-01-08,BATCH-7604,2019-03-21
P0466,Gas Tank 11kg,Dry Goods,1 pack,Nestle,FoodLine Services,848.38,2019-09-16,BATCH-5242,2021-11-16
P0473,Gas Tank 11kg,Perishable,155g,Dole,FoodLine Services,477.61,2021-02-10,BATCH-8389,2023-11-06
P0995,Rice 25kg,Consumable,1kg,MediHealth,FreshHarvest Co.,917.55,2020-04-29,BATCH-4551,2021-12-08
P0032,Hand Sanitizer 250ml,Consumable,1 box,Generic,FoodLine Services,985.87,2017-11-15,BATCH-9229,2020-02-24
P0569,Powdered Milk 1kg,Perishable,1kg,SafePlus,MediCare Distributors,1494.89,2023-07-03,BATCH-6915,2024-07-01
P0407,Powdered Milk 1kg,Consumable,250ml,Sanicare,FoodLine Services,577.13,2017-01-23,BATCH-6661,2017-12-27
P0883,Gas Tank 11kg,Dry Goods,250ml,Dole,SafeMeds Inc.,1026.8,2017-10-14,BATCH-3591,2019-02-16
P0816,Bottled Water 500ml,Perishable,1L,PrimeGas,FreshHarvest Co.,1159.04,2017-06-01,BATCH-6582,2018-02-25
P0369,Isopropyl Alcohol 500ml,Non-perishable,155g,MediHealth,SafeMeds Inc.,919.87,2018-04-18,BATCH-2750,2020-12-23
P0422,Medical Gloves Box,Non-perishable,1kg,Nestle,FoodLine Services,1445.33,2023-11-22,BATCH-8610,2026-09-01
P0757,Gas Tank 11kg,Non-perishable,250ml,MediHealth,SafeMeds Inc.,741.6,2022-03-13,BATCH-2899,2023-10-08
P0282,Gas Tank 11kg,Perishable,11kg,MediHealth,MediCare Distributors,1474.67,2018-12-19,BATCH-2300,2020-03-12
P0351,Rice 25kg,Perishable,1kg,SafePlus,FreshHarvest Co.,669.07,2019-06-25,BATCH-5616,2022-04-22
P0967,Canned Tuna 155g,Non-perishable,25kg,Sanicare,AquaLife Corp.,813.08,2018-07-13,BATCH-5051,2019-05-08
P0452,Powdered Milk 1kg,Non-perishable,1 pack,MediHealth,AquaLife Corp.,1044.22,2024-01-01,BATCH-1100,2025-09-06
P0255,Rice 25kg,Consumable,25kg,SafePlus,FoodLine Services,1168.92,2024-10-18,BATCH-9522,2026-09-04
P0849,Isopropyl Alcohol 500ml,Non-perishable,1 box,PrimeGas,SafeMeds Inc.,1031.77,2017-03-08,BATCH-6809,2019-06-27
P0962,Canned Tuna 155g,Beverage,1kg,SafePlus,SafeMeds Inc.,96.37,2017-08-05,BATCH-7712,2019-05-15
P0650,Gas Tank 11kg,Dry Goods,11kg,MediHealth,SafeMeds Inc.,613.62,2019-07-06,BATCH-6569,2022-03-10
P0918,Gas Tank 11kg,Dry Goods,250ml,Sanicare,Global Supply Ltd.,1359.99,2021-08-17,BATCH-9928,2022-04-12
P0046,Gas Tank 11kg,Beverage,1L,Nestle,MediCare Distributors,364.13,2019-06-08,BATCH-3367,2020-03-22
P0911,Bottled Water 500ml,Perishable,1 box,Nestle,AquaLife Corp.,901.8,2019-11-27,BATCH-3681,2020-08-18
P0545,Powdered Milk 1kg,Beverage,11kg,PrimeGas,FreshHarvest Co.,632.34,2018-05-21,BATCH-4882,2020-07-06
P0825,Hand Sanitizer 250ml,Non-perishable,500ml,Generic,SafeMeds Inc.,1312.89,2021-02-19,BATCH-7106,2022-11-20
P0481,Hand Sanitizer 250ml,Perishable,250ml,Sanicare,Global Supply Ltd.,257.69,2018-11-28,BATCH-7501,2021-03-05
P0691,Medical Gloves Box,Dry Goods,500ml,Sanicare,SafeMeds Inc.,1111.88,2017-03-13,BATCH-8770,2018-01-18
P0618,IV Fluid 1L,Dry Goods,11kg,MediHealth,Global Supply Ltd.,377.27,2020-07-19,BATCH-1097,2023-02-26
P0812,Powdered Milk 1kg,Non-perishable,500ml,SafePlus,Global Supply Ltd.,725.72,2019-01-03,BATCH-8902,2021-08-14
P0926,Hand Sanitizer 250ml,Dry Goods,1 box,Nestle,SafeMeds Inc.,883.82,2018-01-23,BATCH-4439,2020-09-07
P0860,IV Fluid 1L,Perishable,250ml,Generic,AquaLife Corp.,946.11,2022-09-18,BATCH-2220,2024-11-24
P0374,Powdered Milk 1kg,Consumable,155g,PrimeGas,MediCare Distributors,241.89,2017-12-31,BATCH-6535,2019-03-28
P0462,Canned Tuna 155g,Perishable,11kg,Generic,Global Supply Ltd.,1080.71,2024-02-05,BATCH-8925,2024-12-23
P0076,Paper Towels,Non-perishable,250ml,Sanicare,MediCare Distributors,534.79,2018-10-09,BATCH-5339,2020-10-23
P0543,Paper Towels,Beverage,25kg,Generic,SafeMeds Inc.,1251.87,2018-04-17,BATCH-4266,2020-06-29
P0220,Isopropyl Alcohol 500ml,Non-perishable,1L,Nestle,FoodLine Services,1309.99,2022-03-09,BATCH-3411,2025-02-15
P0547,Gas Tank 11kg,Dry Goods,11kg,Generic,FreshHarvest Co.,1264.53,2017-09-15,BATCH-8019,2020-06-24
P0462,Isopropyl Alcohol 500ml,Beverage,1 pack,Nestle,SafeMeds Inc.,393.44,2017-02-19,BATCH-9799,2017-12-18
P0363,Bottled Water 500ml,Consumable,1kg,MediHealth,Global Supply Ltd.,897.91,2017-05-01,BATCH-9269,2018-10-05
P0971,Gas Tank 11kg,Consumable,1kg,Nestle,FreshHarvest Co.,320.15,2018-02-10,BATCH-8188,2019-06-04
P0001,IV Fluid 1L,Consumable,1L,Nestle,FoodLine Services,271.71,2017-12-14,BATCH-5489,2019-07-28
